LogID,Timestamp,SourceIP,DestinationIP,DataVolume,AnomalyScore
NET_6227,2023-05-12 23:27:00,192.168.90.229,10.0.123.90,396.91247895917564,0.9979360438581394
NET_6228,2023-09-18 22:27:00,192.168.10.139,10.0.132.71,114.15918623595763,0.7510969773969162
NET_6229,2023-05-17 01:51:00,192.168.251.6,10.0.253.235,101.83590937028467,0.6026226642781649
NET_6230,2023-01-05 12:27:00,192.168.232.165,10.0.45.79,113.88858285767981,0.9422236418051138
NET_6231,2023-10-02 10:18:00,192.168.158.146,10.0.114.98,85.64386203035282,0.5495706995933001
NET_6232,2023-01-19 19:05:00,192.168.216.178,10.0.110.205,320.2281715429413,0.006507280652006897
NET_6233,2023-03-27 10:28:00,192.168.148.248,10.0.227.173,174.97092032227266,0.8638845777922155
NET_6234,2023-10-07 11:01:00,192.168.93.57,10.0.9.196,264.36648599506316,0.6454969766462245
NET_6235,2023-08-09 18:31:00,192.168.151.33,10.0.222.66,19.899193344385306,0.34430387458183775
NET_6236,2023-06-08 11:51:00,192.168.71.213,10.0.117.218,301.6037771190853,0.12173834614290524
NET_6237,2023-09-23 16:09:00,192.168.239.148,10.0.118.155,353.2932558689595,0.31595355118438073
NET_6238,2023-12-25 11:55:00,192.168.162.59,10.0.71.195,82.84835567031658,0.09311025560473418
NET_6239,2023-04-28 09:31:00,192.168.179.178,10.0.175.203,272.9577064825314,0.6460056216910771
NET_6240,2023-08-22 07:44:00,192.168.234.105,10.0.152.163,68.99895456782032,0.19195375967535977
NET_6241,2023-07-26 13:43:00,192.168.11.195,10.0.109.39,112.0741846231228,0.6305882068539077
NET_6242,2023-08-19 00:59:00,192.168.72.212,10.0.127.203,462.4801587528288,0.5753120481437093
NET_6243,2023-02-14 05:55:00,192.168.20.15,10.0.80.239,61.73041025244067,0.17555374468545915
NET_6244,2023-10-31 02:09:00,192.168.19.154,10.0.125.166,365.64579429925453,0.45078822676889074
NET_6245,2023-05-14 03:45:00,192.168.157.159,10.0.54.141,236.82595934832625,0.20555252217394826
NET_6246,2023-10-07 21:16:00,192.168.100.228,10.0.200.126,99.97069451685334,0.36212982473748323
NET_6247,2023-04-29 13:44:00,192.168.144.230,10.0.252.77,85.82069488342069,0.9371659455632179
NET_6248,2023-01-11 03:19:00,192.168.248.112,10.0.58.76,31.150304136618004,0.2855471442955537
NET_6249,2023-06-15 00:05:00,192.168.160.220,10.0.69.77,452.5776640777507,0.028770371206078615
NET_6250,2023-07-04 02:27:00,192.168.50.189,10.0.174.114,222.9117691679532,0.22778400937921928
NET_6251,2023-09-15 16:47:00,192.168.130.14,10.0.234.111,368.1804833963517,0.5436912390241017
NET_6252,2023-08-20 10:08:00,192.168.212.172,10.0.36.44,8.791904582422026,0.3897710887174629
NET_6253,2023-09-20 04:44:00,192.168.228.20,10.0.213.173,429.4495597195444,0.5969225916637629
NET_6254,2023-08-21 07:45:00,192.168.218.111,10.0.87.194,301.5574047652606,0.6310958925179077
NET_6255,2023-12-01 11:43:00,192.168.128.76,10.0.198.36,481.11135950634315,0.3274972301754159
NET_6256,2023-02-02 05:22:00,192.168.60.123,10.0.120.218,264.23331998330065,0.5664819903211907
NET_6257,2023-10-30 07:13:00,192.168.111.73,10.0.133.228,251.22317073384772,0.10887432624198168
NET_6258,2023-03-18 22:16:00,192.168.89.170,10.0.97.92,136.07572140669237,0.6565075736728418
NET_6259,2023-09-17 08:38:00,192.168.120.16,10.0.7.23,456.599768624463,0.5341381577460461
NET_6260,2023-04-19 18:53:00,192.168.84.30,10.0.182.35,405.94106326295827,0.5816761550488148
NET_6261,2023-03-28 14:55:00,192.168.7.90,10.0.178.115,14.830436729021985,0.5441774335267672
NET_6262,2023-03-17 07:58:00,192.168.118.3,10.0.145.80,126.58504643298679,0.7334984930694638
NET_6263,2023-03-13 19:09:00,192.168.196.206,10.0.118.76,374.4125326514251,0.3816322100175059
NET_6264,2023-10-22 19:57:00,192.168.19.167,10.0.126.105,258.63463558265096,0.7472171730837786
NET_6265,2023-11-30 07:32:00,192.168.150.78,10.0.120.12,220.50669433994776,0.32777433511355747
NET_6266,2023-07-08 19:48:00,192.168.159.18,10.0.255.12,376.1388700881153,0.6399970692408187
NET_6267,2023-01-10 16:51:00,192.168.128.71,10.0.80.141,489.0704155772596,0.07013133109281589
NET_6268,2023-10-09 14:06:00,192.168.243.244,10.0.41.241,230.6755305322493,0.9769912343256534
NET_6269,2023-03-01 01:59:00,192.168.192.100,10.0.161.78,273.4215129294013,0.11612030129730966
NET_6270,2023-04-08 06:27:00,192.168.62.107,10.0.46.242,33.54215868937089,0.44164621774622415
NET_6271,2023-06-03 05:20:00,192.168.40.112,10.0.233.7,279.34000012712954,0.7007602997216671
NET_6272,2023-12-10 22:14:00,192.168.51.195,10.0.26.21,16.38169117257666,0.6708018107360398
NET_6273,2023-10-07 19:13:00,192.168.66.98,10.0.138.91,122.2025669733039,0.9812119073347446
NET_6274,2023-05-12 20:50:00,192.168.38.103,10.0.125.76,486.3954347315064,0.028760269894883117
NET_6275,2023-08-25 21:07:00,192.168.1.220,10.0.25.106,35.23781265545542,0.14370550282153505
NET_6276,2023-05-04 10:47:00,192.168.108.226,10.0.73.242,171.66372734677756,0.522315667712107
NET_6277,2023-11-13 00:39:00,192.168.54.81,10.0.177.4,333.28240875666864,0.6717559859395248
NET_6278,2023-02-02 12:40:00,192.168.50.228,10.0.156.20,128.12606406588765,0.39069738079640437
NET_6279,2023-04-24 15:34:00,192.168.126.176,10.0.168.77,371.48337391926697,0.03243516947642766
NET_6280,2023-02-01 10:11:00,192.168.78.88,10.0.128.17,454.99600049495956,0.6058962344661833
NET_6281,2023-05-17 18:28:00,192.168.107.164,10.0.174.129,244.88725780351476,0.7141230668278308
NET_6282,2023-03-18 23:12:00,192.168.89.210,10.0.184.51,205.60786349906692,0.944523489661219
NET_6283,2023-01-02 01:44:00,192.168.1.62,10.0.235.9,463.1273801439085,0.928490104047728
NET_6284,2023-11-09 06:06:00,192.168.9.81,10.0.22.184,154.91919822961802,0.9904008348608528
NET_6285,2023-09-11 12:48:00,192.168.52.29,10.0.16.197,332.67470988454147,0.10848228058466236
NET_6286,2023-12-07 17:29:00,192.168.217.126,10.0.187.179,88.20202193986415,0.11115465530702406
NET_6287,2023-10-13 02:00:00,192.168.82.108,10.0.225.191,104.626200162986,0.47332814575041193
NET_6288,2023-07-16 14:03:00,192.168.126.150,10.0.179.49,62.62395251739109,0.15271998053758484
NET_6289,2023-05-29 00:48:00,192.168.23.83,10.0.163.149,403.00749954522394,0.8864676211417172
NET_6290,2023-11-08 16:10:00,192.168.248.78,10.0.92.6,23.773947622233713,0.12336511270995576
NET_6291,2023-09-02 13:51:00,192.168.147.181,10.0.114.10,437.6882807026135,0.38990147750146475
NET_6292,2023-04-26 04:41:00,192.168.149.120,10.0.48.83,236.31040615105584,0.2902549052364518
NET_6293,2023-09-01 10:17:00,192.168.79.180,10.0.178.113,158.88529918368846,0.4254135324203807
NET_6294,2023-02-11 17:11:00,192.168.15.63,10.0.180.97,42.17322062406094,0.3859107064017401
NET_6295,2023-06-16 16:57:00,192.168.43.254,10.0.27.133,379.392270249356,0.33992338149030343
NET_6296,2023-06-30 22:12:00,192.168.166.104,10.0.94.40,145.5374508398704,0.3016500350131567
NET_6297,2023-12-15 09:38:00,192.168.81.244,10.0.200.223,279.60165337885866,0.6530995323252804
NET_6298,2023-02-10 21:57:00,192.168.74.149,10.0.191.216,159.76945879120888,0.9460804635913308
NET_6299,2023-02-23 06:17:00,192.168.215.220,10.0.162.46,4.2150012389253835,0.028357219924626698
NET_6300,2023-05-05 18:02:00,192.168.215.208,10.0.204.68,373.10664384987,0.19671773392737457
NET_6301,2023-09-03 13:28:00,192.168.44.201,10.0.208.228,245.5313064181302,0.8895332160380178
NET_6302,2023-07-31 17:37:00,192.168.234.27,10.0.52.250,239.65463313466398,0.058269252515317005
NET_6303,2023-04-26 05:19:00,192.168.220.103,10.0.151.90,333.57361495660376,0.5933234687996946
NET_6304,2023-03-24 12:50:00,192.168.132.160,10.0.43.25,247.6038867928437,0.2393036082208646
NET_6305,2023-08-11 14:03:00,192.168.29.162,10.0.198.142,130.2938748858431,0.38378370113147553
NET_6306,2023-07-23 03:13:00,192.168.96.35,10.0.105.193,492.25788465937336,0.8957681645704256
NET_6307,2023-10-24 20:43:00,192.168.73.78,10.0.9.159,109.332533863811,0.649251456790911
NET_6308,2023-11-30 03:38:00,192.168.131.153,10.0.204.10,193.45922383705715,0.11371718772488071
NET_6309,2023-03-13 07:50:00,192.168.108.37,10.0.245.215,327.60127708362745,0.3137919970436641
NET_6310,2023-04-30 21:51:00,192.168.131.181,10.0.226.127,252.65209606283972,0.7121157306551341
NET_6311,2023-02-18 02:26:00,192.168.208.212,10.0.123.195,16.289285873415782,0.48053086021623115
NET_6312,2023-04-16 20:37:00,192.168.126.237,10.0.82.202,42.22458600700355,0.7958914362527697
NET_6313,2023-12-18 15:13:00,192.168.60.222,10.0.180.122,141.89184802999975,0.3105365828454386
NET_6314,2023-08-13 05:03:00,192.168.199.97,10.0.228.131,236.22469375282714,0.8451722760483873
NET_6315,2023-06-09 22:39:00,192.168.58.183,10.0.19.143,185.67590402805823,0.11499687355001598
NET_6316,2023-02-28 20:29:00,192.168.68.216,10.0.236.27,260.01084339355515,0.35245105989009784
NET_6317,2023-03-02 04:13:00,192.168.61.115,10.0.70.90,435.259489374376,0.4191491323441945
NET_6318,2023-12-18 15:50:00,192.168.116.202,10.0.120.63,68.42596948708713,0.8351394211279778
NET_6319,2023-11-28 14:56:00,192.168.168.97,10.0.66.146,127.28795630941845,0.70835066646933
NET_6320,2023-10-24 15:54:00,192.168.150.158,10.0.76.80,393.8078594766644,0.38894005630402206
NET_6321,2023-09-03 10:21:00,192.168.130.181,10.0.237.70,119.9879870075052,0.22090837228632976
NET_6322,2023-12-25 08:56:00,192.168.234.197,10.0.37.32,318.76979884961594,0.3108404644021864
NET_6323,2023-02-27 06:49:00,192.168.59.151,10.0.105.155,331.97167672938616,0.6232094334201635
NET_6324,2023-11-13 03:22:00,192.168.60.41,10.0.106.144,424.3941752371967,0.03471313330882564
NET_6325,2023-09-04 03:50:00,192.168.20.217,10.0.138.62,301.35774866062536,0.10950137637103119
NET_6326,2023-07-08 21:35:00,192.168.143.130,10.0.253.30,61.92003183430174,0.2780875164103913
NET_6327,2023-05-05 16:54:00,192.168.135.234,10.0.27.200,30.73940070978266,0.35681540150216395
NET_6328,2023-07-17 21:46:00,192.168.4.53,10.0.248.157,51.555241047697905,0.5428472553573808
NET_6329,2023-02-08 17:23:00,192.168.33.74,10.0.203.198,217.52018469711228,0.5196977299462325
NET_6330,2023-01-18 05:39:00,192.168.142.144,10.0.91.129,337.571859890209,0.13174737893464072
NET_6331,2023-01-11 20:59:00,192.168.1.97,10.0.85.8,327.88479796082083,0.9378695400606234
NET_6332,2023-10-26 14:03:00,192.168.71.42,10.0.91.10,75.81104927993755,0.11013608109337725
NET_6333,2023-02-28 00:21:00,192.168.202.42,10.0.183.108,95.05616299217478,0.24334095294028657
NET_6334,2023-03-16 08:50:00,192.168.161.113,10.0.15.39,5.703577337731099,0.5291214111309489
NET_6335,2023-04-14 02:10:00,192.168.110.190,10.0.72.62,339.3910785099278,0.49032175020062463
NET_6336,2023-12-03 08:11:00,192.168.11.30,10.0.125.34,274.36850489792664,0.07421608277055392
NET_6337,2023-01-21 21:57:00,192.168.223.114,10.0.92.18,146.58311609795302,0.18489912548020326
NET_6338,2023-07-01 04:21:00,192.168.148.25,10.0.192.56,105.47867892805368,0.6912891471312589
NET_6339,2023-03-06 05:44:00,192.168.178.8,10.0.22.236,57.3549347659651,0.20196537066474818
NET_6340,2023-05-18 12:11:00,192.168.126.163,10.0.205.112,248.4556602219709,0.07421924934432889
NET_6341,2023-09-22 10:28:00,192.168.50.213,10.0.201.23,419.10319701665463,0.23408873792153972
NET_6342,2023-07-04 03:55:00,192.168.41.98,10.0.144.198,266.0238120562388,0.08437070239273792
NET_6343,2023-08-19 06:17:00,192.168.94.41,10.0.252.194,100.8806188124356,0.36702701668827686
NET_6344,2023-07-26 06:25:00,192.168.67.19,10.0.62.173,150.9671975942657,0.5991826098885026
NET_6345,2023-05-04 19:08:00,192.168.175.105,10.0.130.236,307.62132865684396,0.14692586923992512
NET_6346,2023-05-24 18:17:00,192.168.58.25,10.0.80.160,413.09324166460675,0.4425618233214308
NET_6347,2023-10-27 23:42:00,192.168.36.164,10.0.136.145,327.1140600760886,0.8293523591645457
NET_6348,2023-04-08 14:30:00,192.168.54.167,10.0.205.98,309.39653212404386,0.7504842695896995
NET_6349,2023-06-14 07:27:00,192.168.18.220,10.0.100.170,144.02996265810856,0.8485035215562695
NET_6350,2023-05-12 21:49:00,192.168.128.153,10.0.25.207,306.1582083337288,0.49634687470237804
NET_6351,2023-07-26 06:10:00,192.168.128.248,10.0.161.168,222.97027921210062,0.2704076653827885
NET_6352,2023-03-11 22:15:00,192.168.77.235,10.0.216.2,313.27696341368784,0.09924452816183837
NET_6353,2023-05-18 01:05:00,192.168.67.79,10.0.208.139,308.2458634410874,0.5282210123326113
NET_6354,2023-08-12 17:39:00,192.168.138.209,10.0.231.212,456.1275473589369,0.4419966188182428
NET_6355,2023-08-07 11:14:00,192.168.7.108,10.0.246.27,130.86092503031068,0.43599867979807994
NET_6356,2023-04-06 21:12:00,192.168.9.107,10.0.26.87,320.4697414855264,0.9191865256775179
NET_6357,2023-03-01 03:10:00,192.168.24.168,10.0.3.178,257.3718130437458,0.7154653338925359
NET_6358,2023-12-30 11:32:00,192.168.29.159,10.0.2.216,444.6722554417324,0.5341035176915776
NET_6359,2023-06-21 09:53:00,192.168.135.219,10.0.12.42,330.96806082447324,0.9007381135115399
NET_6360,2023-06-18 05:24:00,192.168.53.147,10.0.193.231,102.93897296947524,0.22031417366399553
NET_6361,2023-12-25 07:01:00,192.168.20.34,10.0.197.190,44.96399863848709,0.38108245612759395
NET_6362,2023-06-23 02:45:00,192.168.202.50,10.0.102.103,333.7714963048517,0.43251089091669837
NET_6363,2023-03-04 06:36:00,192.168.209.80,10.0.136.191,215.05051892280835,0.20429550958781273
NET_6364,2023-06-25 14:35:00,192.168.242.49,10.0.46.25,43.35076004461,0.6458891329995381
NET_6365,2023-06-02 13:09:00,192.168.4.234,10.0.194.226,466.4913502852079,0.6324649157708851
NET_6366,2023-04-11 03:06:00,192.168.192.33,10.0.231.77,43.151373083419706,0.5564770232227598
NET_6367,2023-03-13 06:02:00,192.168.178.213,10.0.134.220,457.0511482191645,0.3951278757972121
NET_6368,2023-12-16 16:43:00,192.168.103.34,10.0.175.194,279.3952795619623,0.13026659365681437
NET_6369,2023-08-20 14:23:00,192.168.53.108,10.0.248.13,439.06924816225325,0.15973589979945946
NET_6370,2023-10-19 09:43:00,192.168.241.7,10.0.107.251,405.0222700781406,0.5984771253213362
NET_6371,2023-07-10 09:22:00,192.168.105.102,10.0.191.89,472.4921722283157,0.35791821160276127
NET_6372,2023-10-24 18:04:00,192.168.68.73,10.0.201.123,319.5744965313897,0.579720122107602
NET_6373,2023-01-07 09:00:00,192.168.202.126,10.0.207.100,160.36073944338423,0.5397747650185604
NET_6374,2023-07-13 07:05:00,192.168.80.74,10.0.71.21,97.7339031752227,0.6292810158327
NET_6375,2023-10-06 02:59:00,192.168.60.122,10.0.182.165,79.07706013836128,0.177908905091816
NET_6376,2023-01-30 09:27:00,192.168.183.219,10.0.149.135,444.8428598344141,0.675928944903881
NET_6377,2023-01-10 06:00:00,192.168.82.115,10.0.172.29,89.06332951988534,0.22031925604066027
NET_6378,2023-05-06 00:07:00,192.168.194.118,10.0.32.41,155.46859733025326,0.03599296913886052
NET_6379,2023-05-01 13:13:00,192.168.158.70,10.0.253.55,186.7740432071964,0.04626407461014115
NET_6380,2023-05-20 08:08:00,192.168.11.130,10.0.207.77,482.5269530113211,0.6971460248771942
NET_6381,2023-04-03 23:13:00,192.168.183.114,10.0.184.212,304.7356998145531,0.8549804886152498
NET_6382,2023-03-21 18:33:00,192.168.156.118,10.0.141.234,44.43431149988519,0.3921901821308946
NET_6383,2023-05-08 15:18:00,192.168.129.146,10.0.186.40,95.94055123318697,0.4317809767140396
NET_6384,2023-02-21 21:32:00,192.168.180.58,10.0.46.105,226.2084271416604,0.4309558432363372
NET_6385,2023-12-26 21:56:00,192.168.215.129,10.0.166.171,434.06089281913756,0.6925125167984535
NET_6386,2023-06-13 04:31:00,192.168.176.213,10.0.162.188,361.7460438283963,0.9010642895275163
NET_6387,2023-07-27 07:09:00,192.168.139.42,10.0.173.45,186.8296650730434,0.3889224104398682
NET_6388,2023-12-12 08:30:00,192.168.112.82,10.0.139.251,170.73593010427967,0.27360999674152386
NET_6389,2023-01-15 03:32:00,192.168.202.7,10.0.146.47,20.20245012386024,0.0943249289698096
NET_6390,2023-08-13 17:44:00,192.168.227.22,10.0.23.104,227.8675154749165,0.25043951690946653
NET_6391,2023-07-22 06:15:00,192.168.247.225,10.0.130.169,344.4314325126145,0.13978908518850164
NET_6392,2023-10-03 00:02:00,192.168.146.66,10.0.105.132,220.181668267131,0.41460797237744584
NET_6393,2023-03-01 09:17:00,192.168.134.183,10.0.32.247,404.83331521361544,0.04872420334284788
NET_6394,2023-02-28 11:23:00,192.168.192.192,10.0.30.11,174.05653115347812,0.5928303818540906
NET_6395,2023-10-24 14:54:00,192.168.255.119,10.0.81.29,484.24775884733964,0.6794943202115529
NET_6396,2023-04-22 20:18:00,192.168.194.165,10.0.156.8,340.06110736360944,0.14062000970484057
NET_6397,2023-03-03 07:17:00,192.168.160.73,10.0.238.43,155.59800366006078,0.7618361052084481
NET_6398,2023-06-17 08:51:00,192.168.153.18,10.0.183.178,278.293976425045,0.3224048221123187
NET_6399,2023-05-02 21:33:00,192.168.117.134,10.0.115.180,267.0725694947417,0.8812158737914108
NET_6400,2023-05-08 14:26:00,192.168.242.234,10.0.236.27,105.72413277652294,0.9354616237110165
NET_6401,2023-01-30 01:23:00,192.168.151.15,10.0.25.46,271.2261075950412,0.45301159499493826
NET_6402,2023-06-04 18:01:00,192.168.202.147,10.0.96.141,334.3412465866999,0.0827597982756868
NET_6403,2023-04-27 20:38:00,192.168.102.176,10.0.249.230,12.87715334267835,0.9904657353012349
NET_6404,2023-11-08 00:29:00,192.168.217.5,10.0.231.204,477.97488832284347,0.5332468137874277
NET_6405,2023-03-31 00:50:00,192.168.192.231,10.0.45.182,87.44040784926868,0.3399567460265406
NET_6406,2023-01-12 05:13:00,192.168.156.151,10.0.31.208,16.491950827242423,0.13740648307221393
NET_6407,2023-01-20 15:59:00,192.168.149.208,10.0.68.227,483.6583721174011,0.06745441264530927
NET_6408,2023-12-03 09:59:00,192.168.60.72,10.0.150.194,64.6531488264873,0.5953140190803311
NET_6409,2023-03-27 16:10:00,192.168.160.122,10.0.60.166,127.93206025953636,0.8215448244559478
NET_6410,2023-03-07 13:58:00,192.168.254.39,10.0.27.30,287.39691073572686,0.33709607330483715
NET_6411,2023-02-14 20:04:00,192.168.186.188,10.0.234.2,400.0836535336066,0.19134797305792184
NET_6412,2023-12-27 09:16:00,192.168.54.90,10.0.5.196,384.1029823456056,0.4676385083090181
NET_6413,2023-09-14 05:57:00,192.168.28.32,10.0.250.252,345.467741313405,0.6869515454579193
NET_6414,2023-11-04 14:30:00,192.168.73.218,10.0.147.21,19.255552346817357,0.7412900574060811
NET_6415,2023-02-19 13:49:00,192.168.231.147,10.0.37.207,268.85007327013506,0.3442685147956889
NET_6416,2023-10-04 13:03:00,192.168.161.22,10.0.117.87,351.0700410220344,0.9779272474030617
NET_6417,2023-01-23 18:22:00,192.168.117.241,10.0.42.45,486.84407204288107,0.45965131623691524
NET_6418,2023-01-17 01:45:00,192.168.91.203,10.0.124.126,488.755083495221,0.33898566464628643
NET_6419,2023-02-25 14:06:00,192.168.115.204,10.0.41.107,428.97720394291775,0.6605674809156132
NET_6420,2023-02-02 06:20:00,192.168.154.62,10.0.50.214,324.66935151513866,0.14149101330024516
NET_6421,2023-11-14 14:34:00,192.168.82.189,10.0.56.43,71.89085625023202,0.5995830985743849
NET_6422,2023-02-18 05:02:00,192.168.186.44,10.0.195.39,213.77147905748933,0.5879575476432861
NET_6423,2023-09-02 08:30:00,192.168.81.20,10.0.247.186,95.32107511513009,0.9502630443031505
NET_6424,2023-03-04 15:16:00,192.168.58.41,10.0.228.195,261.52677664051146,0.3439964145696689
NET_6425,2023-09-18 23:42:00,192.168.107.33,10.0.140.240,495.4319332790646,0.2777757111746477
NET_6426,2023-04-15 22:30:00,192.168.118.28,10.0.225.176,54.5992971300419,0.7360460021168479
NET_6427,2023-07-07 01:53:00,192.168.184.18,10.0.142.76,192.34296074714007,0.3403328636044246
NET_6428,2023-04-22 03:56:00,192.168.69.76,10.0.51.250,446.077261986126,0.5404937374328714
NET_6429,2023-05-14 05:30:00,192.168.236.154,10.0.83.248,4.965134810458695,0.7111144911161904
NET_6430,2023-10-30 23:37:00,192.168.97.69,10.0.88.207,243.814236902102,0.16639145482844697
NET_6431,2023-06-23 20:50:00,192.168.239.91,10.0.150.28,166.579580186673,0.5007064461598408
NET_6432,2023-03-19 21:25:00,192.168.138.10,10.0.146.33,325.3497327795539,0.3368990222602426
NET_6433,2023-07-25 16:58:00,192.168.230.3,10.0.179.11,317.2038060474699,0.9429503048653627
NET_6434,2023-04-09 05:09:00,192.168.146.164,10.0.179.107,188.53262280226545,0.441019563457577
NET_6435,2023-06-17 07:12:00,192.168.72.88,10.0.68.13,317.10366006542137,0.36844789511490084
NET_6436,2023-01-17 21:44:00,192.168.106.242,10.0.55.54,367.021291516305,0.7307750086427255
NET_6437,2023-11-15 21:10:00,192.168.212.60,10.0.213.240,30.708176471290603,0.301057461430171
NET_6438,2023-10-12 18:25:00,192.168.183.118,10.0.66.158,39.8079581993216,0.13347575712437365
NET_6439,2023-07-07 11:56:00,192.168.61.166,10.0.142.42,46.71658125594402,0.16735632158528935
NET_6440,2023-01-05 01:51:00,192.168.216.162,10.0.8.112,378.11638287018235,0.7124399235826796
NET_6441,2023-10-05 12:39:00,192.168.142.11,10.0.106.49,317.5396621029781,0.9184511153359403
NET_6442,2023-07-22 16:36:00,192.168.177.184,10.0.78.203,175.43127839116585,0.615990330422064
NET_6443,2023-02-16 13:55:00,192.168.92.99,10.0.2.4,43.32972021532589,0.18878256932227322
NET_6444,2023-02-27 18:27:00,192.168.154.149,10.0.168.153,330.9344393329764,0.46919728892236223
NET_6445,2023-07-23 14:04:00,192.168.245.130,10.0.159.86,347.07150425795004,0.9358220071625297
NET_6446,2023-09-30 06:26:00,192.168.44.184,10.0.163.206,480.3352608924336,0.22634379307254604
NET_6447,2023-04-11 20:48:00,192.168.195.129,10.0.186.208,213.60731447854437,0.9981936738407954
NET_6448,2023-04-26 08:01:00,192.168.105.176,10.0.164.56,56.776975661256486,0.9596490871426135
NET_6449,2023-04-09 21:53:00,192.168.212.36,10.0.50.232,174.47591226472701,0.3232455407191822
NET_6450,2023-07-26 21:46:00,192.168.30.78,10.0.51.153,191.15721861955447,0.8541016487330974
NET_6451,2023-06-16 00:13:00,192.168.243.100,10.0.197.238,200.8505104922464,0.5122493937576018
NET_6452,2023-07-16 22:50:00,192.168.116.197,10.0.134.97,195.27602169191135,0.2884656980343573
NET_6453,2023-12-14 09:09:00,192.168.13.248,10.0.175.89,481.451129075248,0.342287511481012
NET_6454,2023-02-06 13:47:00,192.168.136.174,10.0.249.242,148.62526050634813,0.2517137652429564
NET_6455,2023-12-12 02:33:00,192.168.121.49,10.0.218.170,26.896764983121173,0.174383294714747
NET_6456,2023-06-01 17:00:00,192.168.106.42,10.0.63.24,315.2884365013217,0.7566343263713153
NET_6457,2023-11-01 18:44:00,192.168.248.186,10.0.222.94,173.15727555020064,0.23530482576956624
NET_6458,2023-08-19 02:46:00,192.168.74.50,10.0.61.104,291.9188630844548,0.6061107527018144
NET_6459,2023-03-19 23:29:00,192.168.105.12,10.0.238.55,479.9167317191796,0.7810293165395104
NET_6460,2023-03-15 19:41:00,192.168.91.230,10.0.189.201,249.68237960716047,0.09417126895202443
NET_6461,2023-04-21 21:00:00,192.168.248.58,10.0.84.34,34.020608376408305,0.72244008735804
NET_6462,2023-12-27 21:58:00,192.168.207.132,10.0.26.211,414.35800220139765,0.662992912109827
NET_6463,2023-08-29 22:06:00,192.168.79.237,10.0.100.146,10.187514726157824,0.8152490695208654
NET_6464,2023-11-20 00:41:00,192.168.42.190,10.0.222.201,51.08554756569991,0.5502212673061384
NET_6465,2023-11-11 09:15:00,192.168.53.101,10.0.16.47,405.7477773741665,0.6921714929677056
NET_6466,2023-04-18 17:55:00,192.168.49.208,10.0.4.18,116.14529338594929,0.1150944953009091
NET_6467,2023-12-19 00:37:00,192.168.150.58,10.0.67.165,46.801684920979454,0.29210662288297795
NET_6468,2023-10-14 02:18:00,192.168.91.126,10.0.40.168,316.1449272606701,0.4745666250370604
NET_6469,2023-07-20 13:35:00,192.168.3.82,10.0.11.46,184.23917335047597,0.0016795701614451541
NET_6470,2023-10-30 07:55:00,192.168.145.101,10.0.155.156,449.4278908184224,0.7415785477993836
NET_6471,2023-09-18 09:53:00,192.168.227.88,10.0.103.35,441.02096805497285,0.10220795693650264
NET_6472,2023-11-08 06:13:00,192.168.243.38,10.0.131.8,150.5515023193085,0.7573229900799633
NET_6473,2023-12-06 03:10:00,192.168.125.173,10.0.113.171,384.0092917239254,0.11829210246536037
NET_6474,2023-10-08 10:25:00,192.168.166.204,10.0.106.80,400.00726451580044,0.8533560898133686
NET_6475,2023-10-15 05:04:00,192.168.101.98,10.0.248.113,78.76939640674844,0.390270268647654
NET_6476,2023-08-02 11:58:00,192.168.66.90,10.0.233.121,299.8599113617894,0.043064745978767416
NET_6477,2023-10-14 21:16:00,192.168.153.249,10.0.184.78,319.6286012140627,0.6317237979375776
NET_6478,2023-02-18 00:52:00,192.168.195.200,10.0.1.86,284.1510846647091,0.9874026885677173
NET_6479,2023-11-01 15:42:00,192.168.141.154,10.0.70.202,3.449012335093384,0.09615651511056789
NET_6480,2023-01-07 07:56:00,192.168.199.80,10.0.201.226,260.8718031160375,0.3522609978689353
NET_6481,2023-01-22 06:08:00,192.168.215.54,10.0.238.222,71.53167764705489,0.3491192560430555
NET_6482,2023-02-25 01:59:00,192.168.218.153,10.0.74.211,356.8879230224994,0.7427378147962362
NET_6483,2023-08-24 12:45:00,192.168.250.194,10.0.53.167,478.2733952390115,0.624964581925677
NET_6484,2023-10-30 02:29:00,192.168.178.6,10.0.221.36,144.5386577656705,0.7560443818184959
NET_6485,2023-11-27 13:46:00,192.168.208.182,10.0.67.124,184.47373190793354,0.7197566163663213
NET_6486,2023-07-04 18:19:00,192.168.40.244,10.0.198.247,304.312474530168,0.5097025971716014
NET_6487,2023-05-17 23:37:00,192.168.155.75,10.0.103.52,224.76130190376335,0.8111975755714723
NET_6488,2023-07-31 02:15:00,192.168.171.64,10.0.14.4,388.455110877687,0.9624744243482694
NET_6489,2023-10-04 23:18:00,192.168.56.194,10.0.51.152,40.15675181782459,0.42561875180814757
NET_6490,2023-12-22 22:11:00,192.168.234.69,10.0.172.68,27.86502938517002,0.29595523724645334
NET_6491,2023-06-04 14:28:00,192.168.3.21,10.0.193.213,215.84843213115053,0.654516846876553
NET_6492,2023-08-28 02:25:00,192.168.2.81,10.0.247.173,440.5784380367176,0.6105555419943014
NET_6493,2023-01-01 23:19:00,192.168.19.166,10.0.195.238,266.5901152746082,0.4173664314564194
NET_6494,2023-11-12 11:45:00,192.168.166.228,10.0.126.71,162.57978775612372,0.16077487562203963
NET_6495,2023-08-21 10:10:00,192.168.213.132,10.0.95.216,247.72428049342273,0.3529329888588567
